Datetime,Tweet Id,Text,Username
2022-11-14 08:15:21+00:00,1592068654497419264,یعنی نیکی کی تلقین کرنے اور برائی (کی راہ) روکنے کا حکم صادر کررکھا ہے۔میں ان کلمات کو ارشد شریف سے منسوب کرتا ہوں جو اپنی جان کو لاحق شدید خطرات کےباوجود ناانصافی کیخلاف ڈٹ کر کھڑا ہوا۔,ImranKhanPTI
2022-11-14 08:15:20+00:00,1592068651045498880,"یہ اشعار ان انسانی معاشروں کیجانب اشارہ کرتے ہیں جو ناانصافی کے سامنے غیرجانبداریت کا عذر اور جواز تراشتےاور اپنی اخلاقی تنزلی کے پیشِ نظر رب العزت سےکسی نوعیت کی نعمتوں کےطلبگار بھی نہیں ہوسکتے کیونکہ خالقِ کائنات نے تو قرآنِ عظیم الشان میں 
”امر بالمعروف و نہی عن المنکر“ https://t.co/5Rm75a07az",ImranKhanPTI
2022-11-14 03:55:10+00:00,1592003179134291971,I dedicate this to Arshad Sharif who took a stand against injustice despite threats to his life.,ImranKhanPTI
2022-11-14 03:55:09+00:00,1592003175875313666,"This verse refers to human societies that remain neutral when faced with injustice &amp; degradation of their moral values should not expect any blessings from the Almighty as He proclaimed in the Quran to “enjoin the good and forbid evil"". https://t.co/ZCwq37zZaX",ImranKhanPTI
2022-11-13 07:50:51+00:00,1591700104590905350,"اگر آپ خطرات مول لینے کو تیار اور اپنے حریفوں کی غلطیوں سے فائدہ
اٹھانے کی صلاحیت رکھتے ہیں تو جیت آپ ہی کے قدم چومے گی؛ یعنی آپکو حملہ آور ذہنیت کے ساتھ میدان میں اترنا ہے۔ میری نیک خواہشات آپ کے ساتھ، پوری قوم آپ کی کامیابی کیلئے دعاگو ہے۔",ImranKhanPTI
2022-11-13 07:50:50+00:00,1591700100467904512,قومی کرکٹ ٹیم کیلئےآج میراپیغام وہی ہےجو میں نے 1992کےورلڈ کپ فائنل میں اپنی ٹیم کو دیا۔ اوّل: اس دن کا لطف اٹھائیے کہ عالمی کپ کا فائنل کھیلنے کا موقع شاذ ہی کسی کو میسر آتاہے اور ہرگز اس سے مرعوب نہ ہوں۔ دوم:,ImranKhanPTI
2022-11-13 06:43:26+00:00,1591683136311656448,That means playing with an attacking mindset. Good luck; the whole nation is praying for your success.,ImranKhanPTI
2022-11-13 06:43:25+00:00,1591683133686288384,My msg to Pak cricket team today is the same I gave our team in the 1992 World Cup Final. First: enjoy the day as one rarely gets to play in a World Cup final &amp; don't get overawed by it. Second: you will win if you are willing to take risks &amp; can cash in on mistakes by opponents;,ImranKhanPTI
2022-11-10 19:19:32+00:00,1590786252282134529,چونکہ حقیقی آزادی کیلئے ہمارا لانگ مارچ پھر سے شروع ہوچکا ہے چنانچہ میری اپنے تمام کارکنان کو ہدایت ہے کہ رستوں کی بندش کا سلسلہ فوری طور پر ختم کردیں۔,ImranKhanPTI
2022-11-10 18:55:53+00:00,1590780298417307648,"As our Long March for Haqeeqi Azadi has resumed once again, I am calling on all our workers to end their road blockades with immediate effect.",ImranKhanPTI
2022-11-09 15:01:11+00:00,1590358849491701760,میں اس دوسرے افسر کا نام بھی منظرِعام پر لاؤں گا جو دن 12 بجے سے شام 5بجے تک کنٹرول روم میں میجر جنرل فیصل نصیر کے ہمراہ قتل کے منصوبے پر عملدرآمد کی نگرانی کرتا رہا۔,ImranKhanPTI
2022-11-09 15:01:10+00:00,1590358844164935682,مجھے اپنے خلاف قتل کے منصوبے کا تقریباً 2 ماہ پہلے علم ہوچکا تھا اور میں نے 24 ستمبر کو رحیم یار خان اور 7 اکتوبر کو میانوالی کے عوامی اجتماعات میں اس کا پردہ بھی چاک کیا۔ وزیرآباد میں کی جانے والی قتل کی کوشش سکرپٹ کے عین مطابق تھی۔ https://t.co/DKy1J5KvIE,ImranKhanPTI
2022-11-09 14:31:50+00:00,1590351461585915905,I wiĺl also disclose the name of the second officer who was sitting with Maj General Faisal in the control room from around 12 noon to 5 pm monitoring the execution of the plot.,ImranKhanPTI
2022-11-09 14:31:49+00:00,1590351455881691137,I had discovered the assassination plot hatched against me almost two months ago &amp; exposed it in RYK 24th  Sept &amp; Mianwali 7th Oct public rallies. Wazirabad assassination attempt followed the script. https://t.co/UsQGp2y3EY,ImranKhanPTI
2022-11-09 11:55:48+00:00,1590312195308781569,ایک شاندار جیت سمیٹنے پر بابر اعظم اور ٹیم کو مبارکباد پیش کرتا ہوں!,ImranKhanPTI
2022-11-09 11:46:46+00:00,1590309921039716354,Congratulations to Babar Azam and the team for a great win.,ImranKhanPTI
2022-11-09 08:34:52+00:00,1590261629228580887,قوم کیجانب سے بابر اعظم اور انکی ٹیم کیلئے دعاؤں اور نیک تمناؤں کا اظہار کرتا ہوں۔ آپ سے ہماری تمام تر توقع یہی ہے کہ آخری گیند تک مقابلہ کریں!,ImranKhanPTI
2022-11-09 07:57:28+00:00,1590252217407180800,Wishing Babar Azam and his team prayers and best wishes from the nation. All we expect from you is to fight till the last ball.,ImranKhanPTI
2022-11-08 13:14:32+00:00,1589969619703300096,پاکستان کےمستقبل کیلئےتحریک انصاف کے دروازے تمام جمہوریت پسند قوتوں کیلئے کھلے ہیں کہ عدل وانصاف، قانون کی حکمرانی اور بیرونی غلامی سے آزادی،جو ہماری حقیقی آزادی کاہدف ہے،کیلئےہماری جدوجہد میں شامل ہوں۔,ImranKhanPTI
2022-11-08 13:14:31+00:00,1589969615110610944,قومی آزادی و خودمختاری کےمیرے پیغام کو سمجھتے ہوئے اسکی حمایت میں کھڑی ہوچکی ہے۔ اب جبکہ ہم منزل کے اتنا قریب پہنچ چکے ہیں،کوئی خوف یا میری جان کو لاحق کوئی خطرہ میرےپاؤں کی زنجیر نہیں بن سکتا۔ہمارے ُپرامن احتجاج اور گفت و شُنید کا محور و مرکز صرف پاکستان کی حقیقی آزادی ہے۔,ImranKhanPTI
2022-11-08 13:14:30+00:00,1589969612627914752,مضحکہ خیز FIR کے معاملے پر تو میرا مؤقف میرے وکلاء دیں گے۔میں اپنی تمام عمراپنےملک کےبارے میں ایک خوشحال فلاحی ریاست کا خواب دیکھتا آیا ہوں اورمیری تمام تر جدوجہد اپنی قوم کیلئےاسی خواب کو شرمندۂ تعبیر کرنے کی کوششوں سےعبارت ہے۔آج قوم بیدار ہوچکی ہے اور عدل و انصاف اور,ImranKhanPTI
2022-11-08 12:20:35+00:00,1589956043714744321,"For the future of Pakistan the doors of PTI are open to all democratic loving forces to join our struggle for Justice, rule of law &amp; freedom from foreign subservience - our goal of Haqeeqi Azadi",ImranKhanPTI
2022-11-08 12:20:34+00:00,1589956038308290568,"in support of my message of justice, freedom &amp; national sovereignty. When we are so close to our goal no fear or threat of death can stop my struggle. Our peaceful.protests &amp; dialogue are only for Pakistan's Haqeeqi Azadi.",ImranKhanPTI
2022-11-08 12:20:33+00:00,1589956035447779328,"On the issue of the farcical FIR my lawyers will give my position. All my life I dreamt of seeing my country as a prospering welfare state &amp; my struggle throughout has been to make this dream a reality for my nation. Today the nation has awakened, understood &amp; risen",ImranKhanPTI
2022-11-05 10:40:19+00:00,1588843648225259520,پاکستان کی ایماء پر میں اعظم سواتی کی گھر کی دہلیز تک محدود، مکمل طور پر غیر عوامی اور تہجد گزار محترمہ اہلیہ سے معافی مانگنا چاہتا ہوں کہ انہیں اس کرب، اذیت اور توہین و ذلت کے ناروا احساس کا بوجھ اٹھانا پڑا۔,ImranKhanPTI
2022-11-05 10:30:09+00:00,1588841088894500865,وہ ان تمام اقدار کی صریح خلاف ورزی ہے۔ یہ نہایت صدمہ انگیز، پرلے درجے کی قابل نفرت و کراہت اور قابلِ مذمت ہے۔ خدا کرے کبھی کسی انسان کو اس سب سے نہ گزرنا پڑے۔ میری چیف جسٹس آف پاکستان سے استدعا ہے کہ وہ اس کا از خود نوٹس لیں۔,ImranKhanPTI
2022-11-05 10:30:08+00:00,1588841086264696832,پاکستان کی بنیادیں شرفِ انسانی،خاندان کی تعظیم اور چادر و چار دیواری کی حرمت وتقدیس کےاقدار پر اٹھائی گئیں۔برہنہ کرنے، زیرِ حراست تشدد کا نشانہ بنانےاور اب ایک ویڈیو کےذریعےانکی اہلیہ محترمہ کی خلوتوں کے پردے چاک کرنے سمیت ریاست کے ہاتھوں میں اعظم سواتی کے ساتھ جو کچھ ہوا,ImranKhanPTI
2022-11-05 09:28:46+00:00,1588825642824773632,"I want to apologise on behalf of Pakistan to Mrs Swati, a very private, non public, tahajut guzaar lady for the pain, anguish and sense of humiliation she is having to suffer.",ImranKhanPTI
2022-11-05 09:27:49+00:00,1588825403661385730,"&amp; now this video where privacy of his wife has been violated. It is both shocking, despicable &amp; utterly condemnable. No human being should have to suffer this. I call on the CJP to take suo moto notice of this.",ImranKhanPTI
2022-11-05 09:27:47+00:00,1588825394429722624,"Pakistan was created on Islamic moral values of human dignity, honour of the family &amp; inviolability of chadar &amp; chardawari. What has happened to Azam Swati at the hands of the State has been a blatant violation of all these values - from being stripped naked to custodial torture",ImranKhanPTI
2022-11-02 16:35:08+00:00,1587845775677169665,گکھڑ منڈی میں (حقیقی آزادی مارچ کے) آج کےعظیم الشان استقبال کے مناظر! حقیقی آزادی مارچ کو الحمدللہ بےمثال عوامی حمایت اور پذیرائی میسر ہے۔ https://t.co/HZUvjf5CBQ,ImranKhanPTI
2022-11-02 16:20:08+00:00,1587841999545290757,Grand reception at Ghakkar Mandi earlier today. Massive support for Haqeeqi Azadi March. https://t.co/sJMZ5Ko1hX,ImranKhanPTI
2022-11-02 14:48:52+00:00,1587819035118678017,آج گکھڑ منڈی میں ہمارے حقیقی آزادی مارچ کو ملنے والا فقیدالمثال استقبالیہ! جی ٹی روڈ پر جو کچھ میں دیکھ رہا ہوں اسکےبعد میرے دل میں کوئی ابہام باقی نہیں کہ راولپنڈی و اسلام آباد پاکستان میں عوامی اجتماعات (میں عوام کی شرکت) کے تمام ریکارڈز توڑ ڈالیں گے،انشاءاللہ! https://t.co/6NbuZ7vZoB,ImranKhanPTI
2022-11-02 14:06:04+00:00,1587808262581542912,Today mashaAllah great reception at Ghakkar Mandi for our Haqeeqi Azadi March. What I am witnessing on the GT Road I now have no doubt that Pindi and Islamabad will break all records of public gatherings in Pakistan. https://t.co/TAmHTgGRjW,ImranKhanPTI
2022-11-02 06:54:45+00:00,1587699718368395264,حصولِ انصاف، جو ہماری حقیقی آزادی کی جدوجہد کا ایک اہم ترین جُزو ہے کیلئے کل گوجرانوالہ بھر سے نکلنے والے بڑے اور پرجوش عوامی قافلوں کے چند مناظر! https://t.co/jdIK37e3l0,ImranKhanPTI
2022-11-02 06:17:49+00:00,1587690424231399424,Some scenes from the massive &amp; charged crowds that turned out throughout Gujranwala yesterday seeking justice which is a critical part of our Haqeeqi Azadi struggle. https://t.co/I3yPmCTo1F,ImranKhanPTI
2022-11-01 15:51:55+00:00,1587472514187677698,شوکت خانم میموریل ٹرسٹ کراچی: تمام تر چیلنجز کے باوجود تعمیراتی کام شیڈیول کے مطابق جاری ہے۔ آئندہ برس کے اواخر میں اسے کھولیں گے، انشاءاللہ۔ کراچی کا یہ ہسپتال تمام ہسپتالوں میں سب سے بڑا اور جدید ترین مشینری سے لیس ہوگا۔ https://t.co/iM3Y7LQz9Z,ImranKhanPTI
2022-11-01 15:36:01+00:00,1587468511789842432,ہمارےحقیقی آزادی مارچ میں شرکت کیلئےآج گوجرانوالہ کےعوام غیرمعمولی تعداد میں نکلے۔ آج تک ہم نے عوام کی بہت بڑی تعداد ہی کو مارچ میں شریک ہوتے نہیں دیکھا بلکہ یہ مشاہدہ بھی کیا کہ جوں جوں ہمارا مارچ اسلام آباد کی جانب بڑھ رہا ہے، ہمارے لوگوں کے جوش و جذبے میں اضافہ ہورہا ہے۔ https://t.co/ZqAk6Hi7tS,ImranKhanPTI
2022-11-01 15:34:08+00:00,1587468035530829824,SKMT Karachi  - construction on schedule despite all the challenges. InshaAllah will open later next year. It will be the biggest and equipped with the latest machinery. https://t.co/iCcPU6lvB4,ImranKhanPTI
2022-11-01 15:28:16+00:00,1587466560423067649,Today Gujranwala came out in phenomenal numbers to participate in our Haqeeqi Azadi March. So far today we have witnessed not just the greatest crowd participation but also the ever increasing passion of our people as the March progresses forward towards Islamabad. https://t.co/O8XXR6zUsn,ImranKhanPTI
2022-11-01 11:20:42+00:00,1587404256872910849,ہمارا حقیقی آزادی مارچ گوجرانوالہ سے گزر رہا ہے۔ ہم ایک انقلاب کیجانب گامزن ہیں کہ عوام کی شرکت سے شرکاء کی تعداد مسلسل بڑھ رہی ہے۔قوم حقیقی آزادی کی ہماری  پکار کی حمایت کا ایک واضح پیغام دے رہی ہے۔ https://t.co/Fc64ivU0Ox,ImranKhanPTI
2022-11-01 10:51:06+00:00,1587396810255261696,Our Haqeeqi Azadi March moving in Gujranwala. We are on our way to a revolution as people keep swelling up our numbers. The nation is sending a clear message in support of our call for Haqeeqi Azadi. https://t.co/H17SctOkLl,ImranKhanPTI
2022-11-01 10:17:28+00:00,1587388345294127107,سندھ سے حقیقی آزادی کا قافلہ اسلام آباد میں ہمیں آ ملنے کیلئےاپنے سفر کا آغاز کرچکا ہے۔ اسلام آباد میں اہلِ پاکستان کا سب سے بڑا اجتماع ہوگا، انشاءاللہ۔ https://t.co/QUulCOvxcP,ImranKhanPTI
2022-11-01 06:09:08+00:00,1587325851758219266,Haqeeqi Azadi Caravan from Sindh has started its journey to join us in Islamabad. InshaAllah there will be the greatest ever gathering of Pakistanis in Islamabad. https://t.co/jSSYQ3EhNK,ImranKhanPTI
2022-11-01 04:21:36+00:00,1587298789118906370,ایمن آباد میں کل کےعوامی استقبال اور شرکاء میں پائے جانےوالے جوش و خروش کےمناظر! GT روڈ پر عوام کےاسی جوش و جذبےکے باعث ہم 12 کلومیٹر فی گھنٹہ کی رفتار ہی سے چل پا رہے ہیں۔ چنانچہ جو لوگ ہمارے منتظر ہیں اسی کےمطابق منصوبہ بندی کریں۔آج ہم انشاءاللہ گوجرانوالہ شہر سےگزریں گے۔ https://t.co/ToZGBOsqmI,ImranKhanPTI
2022-10-31 16:02:11+00:00,1587112707379036161,Today the public reception and passion at Eminabad. Because of such passion all along the GT road we are moving at around 12 kilometres an hour. So those waiting to receive us please adjust accordingly. Tomorrow we will be going through Gujranwala city. https://t.co/6s1ShX2DQg,ImranKhanPTI
2022-10-31 05:12:12+00:00,1586949135982264320,جی ٹی روڈ پر ہمارے مارچ کے ہمراہ عوام کا سمندر۔ میں 6 ماہ سےملک میں ایک انقلاب کا مشاہدہ کررہا ہوں۔سوال صرف یہ ہے کہ آیا یہ بیلٹ باکس کےذریعے نرم ہوگا یا خونریزی کے ذریعے تباہ کن؟ https://t.co/U4G9FiN84W,ImranKhanPTI
2022-10-31 03:21:28+00:00,1586921266891685889,The sea of people along our March on the GT Road. For 6 months I have been witnessing a revolution taking over the country. Only question is will it be a soft one through the ballot box or a destructive one through bloodshed? https://t.co/CeVdRVp9ON,ImranKhanPTI
2022-10-30 14:25:22+00:00,1586725954009071617,آج اپنےمارچ کےدوران پیش آنےوالےاندوہناک حادثے جسکےنتیجےمیں چینل5کی رپورٹرصدف نعیم ہم سےجداہوگئیں، پر نہایت رنج و الم کا شکارہوں۔میں الفاظ نہیں پاتا کہ اپنا غم بیان کرسکوں۔ان المناک گھڑیوں میں میری دعائیں اور ہمدردیاں انکےاہلخانہ کیساتھ ہیں۔ہم نےاپنا مارچ آج کیلئےمنسوخ کردیاہے,ImranKhanPTI
2022-10-30 14:07:08+00:00,1586721367185129475,Shocked &amp; deeply saddened by the terrible accident that led to the death of Channel 5 reporter Sadaf Naeem during our March today. I have no words to express my sorrow. My prayers &amp; condolences go to the family at this tragic time. We have cancelled our March for today.,ImranKhanPTI
2022-10-30 12:37:07+00:00,1586698713426284545,یہی تو وہ انقلاب ہےجسکا ذکر میں کررہا تھا! ہمارے حقیقی آزادی مارچ کے تیسرے روز کے مناظر اور جوں جوں ہم آگے بڑھتے جارہے ہیں عوام بڑی تعداد میں ہمارے مارچ میں شامل ہورہے ہیں۔ https://t.co/SCehPAR4Ye,ImranKhanPTI
2022-10-30 12:25:33+00:00,1586695803069992961,This is the Revolution I was talking about. 3rd day of our Haqeeqi Azadi March and people keep joining our March in huge numbers as we move forward. https://t.co/NQsYkM1x0k,ImranKhanPTI
2022-10-29 18:26:22+00:00,1586424215825428480,ان سب کیلئےجو لاہور میں میری ملاقات کی افواہیں پھیلا رہےہیں،ہماری واپسی کی وجہ یہ تھی کہ لاہورقریب تھا+ ہم پہلےہی رات کوسفر نہ کرنےکافیصلہ کرچکےتھے۔پچھلے6 ماہ سےمیرا واحدمطالبہ صاف شفاف انتخابات کےفوری انعقاد کی تاریخ رہی ہے۔اگر مذاکرات ہوئےبھی تو میرا واحدمطالبہ یہی رہے گا,ImranKhanPTI
2022-10-29 18:25:33+00:00,1586424012313329667,عوام غیرمعمولی سیاسی شعور،حیرت انگیز جذبےکےساتھ بےمثال تعداد میں ہمارےمارچ کیلئےنکل رہےہیں۔ قوم کےاس واضح پیغام کیساتھ کہ وہ کسی فرد/ادارےکو قانون سےبالاتر ہرگزتسلیم نہیں کریگی،🇵🇰ہمیشہ کیلئےبدل جائےگا۔یہی تو وہ ہدف تھا جسکےحصول کیلئےمیں نے26 برس قبل تحریک انصاف کی بنیاد ڈالی https://t.co/y6ny7JlNQg,ImranKhanPTI
2022-10-29 17:37:22+00:00,1586411886706192386,"For all those spreading rumours about my mtg in Lahore, the reason we returned was bec Lahore was closer &amp; we had already decided not move at night. The only demand I have had for 6 mths is date for early fair &amp; free elections. That will be the ONLY demand if talks are to be held",ImranKhanPTI
2022-10-29 17:15:05+00:00,1586406277634088960,Unprecedented numbers coming out for our March -&amp; the most politically aware public with amazing passion. Pak will change forever with nation making clear it will not accept any individual or institution being above law.This is what I set out to achieve in forming PTI  26 yrs ago https://t.co/3ofetajjjw,ImranKhanPTI
2022-10-28 18:57:05+00:00,1586069559106187264,سپریم کورٹ بار ایسوسی ایشن کا صدر منتخب ہونے پر عابد زبیری کو مبارکباد پیش کرتا ہوں۔,ImranKhanPTI
2022-10-28 18:43:41+00:00,1586066189100273664,Congratulations to Abid Zuberi on his election as President SCBA.,ImranKhanPTI
2022-10-28 15:13:41+00:00,1586013339003457537,حقیقی آزادی مارچ کا آغاز لبرٹی سے ہوچکا ہے اور لاہور کے لوگ ہمارے اس مارچ کی قیادت کیلئے باہر نکل آئے ہیں۔ #حقیقی_آزادی_لانگ_مارچ https://t.co/k4IipvhrTB,ImranKhanPTI
2022-10-28 14:28:29+00:00,1586001964495773696,"Haqeeqi Azadi March started at Liberty and the people of Lahore  have come out to lead our March.
#حقیقی_آزادی_لانگ_مارچ https://t.co/2KlvW7tmPz",ImranKhanPTI
2022-10-24 12:32:32+00:00,1584523235131260928,بنے اس سب سے لاتعلق رہی۔ عدلیہ آئین و قانون پامال کرنے والے ریاستی اداروں کیخلاف کب اقدام کرے گی؟ یہی وقت ہے کہ اب عدلیہ حرکت میں آئے!,ImranKhanPTI
2022-10-24 12:32:31+00:00,1584523229514768384,سلسلہ جاری ہے۔ ہم حکومتی اداروں کیجانب سے جھوٹے مقدموں کے اندراج اور اختیارات کے غلط استعمال میں اضافہ دیکھتے ہیں۔ہم نے اپنی نگاہوں کے سامنے بیرونی مدد سے پاکستان میں تبدیلئ حکومت کی سازش پروان چڑھتے اور پاکستان کو طوائف الملوکی کی بھینٹ چڑھتے دیکھا۔ مگر اعلیٰ عدلیہ خاموش تماشائی,ImranKhanPTI
2022-10-24 12:32:30+00:00,1584523223513038848,زیادتیوں سے بچانے اور محفوظ رکھنے کیلئے ہماری اعلیٰ عدلیہ کب حرکت میں آئے گی؟ ہماری نگاہوں کے سامنے شہریوں،سیاستدانوں،صحافیوں اورانسانی حقوق کےمحافظوں کو خوف و ہراس اور تشدد کانشانہ بنانے، انہیں گرفتار کرنے، ان پر دہشتگردی کے الزامات دھرنے اور انہیں بغاوت پر اکسائے جانے کا,ImranKhanPTI
2022-10-24 12:32:29+00:00,1584523219541032961,ارشدشریف کےقتل نےملک بھرمیں شدید صدمے کی لہر کوجنم دیاہے۔اس قتل نے اربابِ اختیار سے سوال پوچھنے یا انہیں ہدفِ تنقید بنانے کی جسارت کرنے والے ہر فرد کو نشانہ بنائے جانے کے رواں سلسلےکو پھر سےاجاگر کیاہے۔شہریوں کو آئین کے تحت میسر بنیادی حقوق کی فراہمی اور انہیں ریاستی و حکومتی,ImranKhanPTI
2022-10-24 11:28:55+00:00,1584507223220232192,We saw a foreign abetted regime change conspiracy taking place sending Pak into chaos. But senior Judiciary continues to remain aloof. When will the Judiciary move to act against State institutions that are defying all laws &amp; violating the Constitution? It is high time they did.,ImranKhanPTI
2022-10-24 11:28:54+00:00,1584507217566277633,"&amp; safeguarded against excesses by the State &amp; govt. We have seen citizens, politicians, journalists &amp; human rights defenders intimidated,arrested, charged with terrorism &amp; incitement to mutiny, tortured.We see fake cases, misuse of power by different executive branches expanding.",ImranKhanPTI
2022-10-24 11:28:53+00:00,1584507213665562624,Arshad Sharif's murder has sent shockwaves across Pak. It has highlighted an ongoing targeting of anyone who dares to criticise or question those holding power.When will our senior Judiciary act to ensure our citizens fundamental rights enshrined in the Constitution are protected,ImranKhanPTI
2022-10-24 08:41:25+00:00,1584465070104662016,میری دعائیں اور ہمدردیاں انکے سوگوار اہلِ خانہ کے ساتھ ہیں۔,ImranKhanPTI
2022-10-24 08:41:20+00:00,1584465051960102914,انکےاپنےبیانات اور دیگر ذرائع سےملنے والےشواہد کی پڑتال کیلئےباضابطہ عدالتی تحقیقات کااہتمام کیا جائے۔ ہم طاقتور طبقات کےہاتھوں ان افراد،جو تنقید کرنےاورغلط کاریوں کوبےنقاب کرنے کی جسارت کرتےہیں کیخلاف سفاکیت کی اس سطح تک گِر چکےہیں جس کا کسی مہذب معاشرےمیں تصور تک محال ہے۔,ImranKhanPTI
2022-10-24 08:41:20+00:00,1584465048235544577,ارشد شریف،جنہوں نے سچ بولنے کی حتمی قیمت اپنی جان سے ادا کی، کےبہیمانہ قتل پر بےحد صدمےمیں ہوں۔انہیں ملک چھوڑنا پڑا مگر بیرونِ ملک پناہ کے دوران بھی انہوں نےسماجی میڈیا پر سچ بولنےاور طاقتور لوگوں کو بےنقاب کرنے کاسلسلہ جاری رکھا۔ انکی موت پر پوری قوم آج حالتِ سوگ میں ہے۔,ImranKhanPTI
2022-10-24 07:48:41+00:00,1584451800890867713,My prayers and condolences go to his grief stricken family.,ImranKhanPTI
2022-10-24 07:48:40+00:00,1584451794674909184,"A proper judicial investigation must be instituted to examine his own statements plus evidence that other sources have. We have descended into a state of brutality, unknown in civilised society, indulged in by the powerful against those who dare to criticise &amp; expose wrongdoings",ImranKhanPTI
